node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
Lophiomys_imhausi_UM5152,Lophiomys_imhausi_UM5152,tip,NA,52.0,0.0,0.0,0.0,48.0,21679.505501791715,47700.29961492543,1947.375,548.375,416.9135673421484,917.3134541331814,37.44951923076923,10.545673076923077,0.08982561893946604,0.01149625902618887,0.12798418938739806
Lophuromys_woosnami_LSUMZ37793,Lophuromys_woosnami_LSUMZ37793,tip,NA,60.0,0.0,0.0,0.0,40.0,25983.663833859173,57307.2504482205,2779.75,643.0,433.0610638976529,955.1208408036749,46.329166666666666,10.716666666666667,0.10698067900561901,0.011220220739450368,0.1048808144025805
Phloeomys_cumingi_FMNH198472,Phloeomys_cumingi_FMNH198472,tip,NA,88.0,0.0,0.0,0.0,12.0,35254.49807002647,78025.66750918026,569.375,192.875,400.6192962503008,886.6553126043211,6.470170454545454,2.1917613636363638,0.016150421397832498,0.0024719429664258486,0.15305749029914484
Phloeomys_pallidus_JEC43,Phloeomys_pallidus_JEC43,tip,NA,80.0,0.0,0.0,0.0,20.0,29259.682694269883,64647.580655796904,260.0,129.5,365.7460336783735,808.0947581974613,3.25,1.61875,0.008885947353452248,0.002003168543761859,0.22543106143697947
Crateromys_heaneyi_KU165014,Crateromys_heaneyi_KU165014,tip,NA,86.0,0.0,0.0,0.0,14.0,36347.78029849369,80496.3766596633,1079.9166666666667,347.8333333333333,422.6486081220197,936.0043797635268,12.55717054263566,4.044573643410852,0.02971066342423722,0.004321105467938812,0.14543954829409034
Batomys_russatus_KU165776,Batomys_russatus_KU165776,tip,NA,79.0,0.0,0.0,0.0,21.0,35420.260410719166,78485.63765218697,1115.1875,339.8125,448.3577267179641,993.4890842048983,14.11629746835443,4.301424050632911,0.0314844523182137,0.004329613801519918,0.13751593191968098
Carpomys_melanurus_FMNH198723,Carpomys_melanurus_FMNH198723,tip,NA,91.0,0.0,0.0,0.0,9.0,39813.64886327015,88282.55990077922,937.71875,250.78125,437.51262487110057,970.1380208876838,10.304601648351648,2.755837912087912,0.023552695539671747,0.0028406658153303788,0.12060894730905052
Musseromys_anacuao_FMNH209523,Musseromys_anacuao_FMNH209523,tip,NA,87.0,0.0,0.0,0.0,13.0,36896.148596804574,81419.49848486527,856.7083333333334,219.79166666666666,424.09366203223647,935.8563044237387,9.847222222222223,2.526340996168582,0.023219451512278694,0.002699496690065253,0.11626014028099373
Maxomys_surifer_JAE3632,Maxomys_surifer_JAE3632,tip,NA,71.0,0.0,0.0,0.0,29.0,30087.85277612248,66460.13800814275,909.9791666666666,233.52083333333331,423.7725743115842,936.0582818048274,12.816607981220656,3.289025821596244,0.030244071367858463,0.003513697689052679,0.1161780649938163
Maxomys_musschenbroekii_sample1,Maxomys_musschenbroekii_sample1,tip,NA,41.0,0.0,0.0,0.0,59.0,16856.2004360701,37380.38121704105,441.96875,163.28125,411.12683990414877,911.7166150497818,10.779725609756097,3.982469512195122,0.02621995103085294,0.004368100182069919,0.1665945209787001
Crunomys_melanius_KU168558,Crunomys_melanius_KU168558,tip,NA,83.0,0.0,0.0,0.0,17.0,34342.74968227169,76058.11962405223,560.75,208.5,413.76806846110475,916.3628870367738,6.756024096385542,2.5120481927710845,0.016328046099624592,0.002741324674217492,0.16789055209003356
Crunomys_celebensis_Z21894,Crunomys_celebensis_Z21894,tip,NA,70.0,0.0,0.0,0.0,30.0,29243.27887940606,64794.3226489778,378.91666666666663,152.58333333333331,417.761126848658,925.6331806996828,5.413095238095238,2.1797619047619046,0.0129573933288825,0.0023548873897478806,0.18174082780205114
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,70.0,0.0,0.0,0.0,30.0,29625.6290411961,65462.94177688216,526.6770833333334,189.32291666666669,423.22327201708714,935.184882526888,7.523958333333334,2.7046130952380953,0.017777751912067735,0.0028920624635528514,0.16267875026367576
Sommeromys_macrorhinos_Z21740,Sommeromys_macrorhinos_Z21740,tip,NA,68.0,0.0,0.0,0.0,32.0,29380.412804207524,64781.85427531179,601.9583333333333,125.70833333333334,432.0648941795224,952.6743275781146,8.852328431372548,1.848651960784314,0.020488423268413974,0.0019404868035900061,0.0947113781362357
Gracilimus_radix_Z08508,Gracilimus_radix_Z08508,tip,NA,87.0,0.0,0.0,0.0,13.0,38198.2658287394,84748.20453964942,569.1666666666666,144.33333333333334,439.06052676711954,974.1172935591887,6.542145593869732,1.6590038314176245,0.014900327392309003,0.001703084261399391,0.11429844570250584
Waiomys_mamasae_Z20624,Waiomys_mamasae_Z20624,tip,NA,79.0,0.0,0.0,0.0,21.0,35184.9661235184,78005.0032595171,428.375,155.54166666666669,445.3793180192203,987.4051045508495,5.4224683544303796,1.9688818565400845,0.012174944221806846,0.0019939960280392606,0.16377865817797874
Paucidentomys_vermidax_Z21914,Paucidentomys_vermidax_Z21914,tip,NA,76.0,0.0,0.0,0.0,24.0,34195.843321556604,75884.50876712198,659.6145833333334,167.71875,449.9453068625869,998.480378514763,8.679139254385966,2.2068256578947367,0.019289320550767677,0.0022101843014455474,0.11458072334007567
Echiothrix_centrosa_Z27993,Echiothrix_centrosa_Z27993,tip,NA,62.0,0.0,0.0,0.0,38.0,26136.88696837715,57455.6682626006,532.7083333333334,146.04166666666669,421.56269303834114,926.7043268161387,8.592069892473118,2.3555107526881724,0.020381475956867155,0.0025418147779464437,0.12471200728178997
Tateomys_rhinogradoides_Z21785,Tateomys_rhinogradoides_Z21785,tip,NA,87.0,0.0,0.0,0.0,13.0,36312.422914044626,80731.25805292462,574.375,148.625,417.3841714258003,927.9454948612025,6.602011494252873,1.7083333333333333,0.015817589516392415,0.001840984565142867,0.11638843979577163
Melasmothrix_naso_Z21808,Melasmothrix_naso_Z21808,tip,NA,76.0,0.0,0.0,0.0,24.0,32360.155423797165,71505.21167483758,355.57291666666663,137.67708333333334,425.7915187341732,940.8580483531262,4.678591008771929,1.8115405701754388,0.010987985441045926,0.0019254132686076838,0.1752289606623657
Tateomys_macrocercus_Z21834,Tateomys_macrocercus_Z21834,tip,NA,60.0,0.0,0.0,0.0,40.0,22657.644754674853,50094.39251492993,320.125,130.875,377.62741257791424,834.9065419154989,5.335416666666666,2.18125,0.014128785381982388,0.0026125678629797646,0.18491100206755348
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,86.0,0.0,0.0,0.0,14.0,37331.425934741994,82845.00412160606,1071.34375,224.40625,434.0863480783953,963.314001414024,12.45748546511628,2.609375,0.028698173808650803,0.0027087481300694946,0.09438747385566977
Margaretamys_parvus_NMVZ21833,Margaretamys_parvus_NMVZ21833,tip,NA,95.0,0.0,0.0,0.0,5.0,39116.55963000035,86938.91998086599,502.53125,148.96875,411.7532592631616,915.1465261143788,5.289802631578947,1.5680921052631578,0.012847020667292654,0.001713487469510616,0.13337625227559563
Margaretamys_christinae_TMar1,Margaretamys_christinae_TMar1,tip,NA,82.0,0.0,0.0,0.0,18.0,37033.484069612605,81840.44182505792,460.23958333333337,152.76041666666666,451.6278545074708,998.0541685982673,5.612677845528456,1.8629319105691056,0.01242766093701072,0.0018665639292760325,0.1501943075802167
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,85.0,0.0,0.0,0.0,15.0,36144.02998407,79967.12784693277,824.375,199.125,425.22388216552946,940.7897393756796,9.698529411764707,2.3426470588235295,0.022808054341569888,0.0024900856809706925,0.10917571677441465
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,86.0,0.0,0.0,0.0,14.0,38626.438751267604,85657.38898638266,795.125,196.875,449.14463664264656,996.0161510044495,9.24563953488372,2.2892441860465116,0.020584993742761397,0.0022984006672360524,0.11165418342885203
Niviventer_lepturus_JAE4746,Niviventer_lepturus_JAE4746,tip,NA,80.0,0.0,0.0,0.0,20.0,34901.99034727445,77084.25979536744,676.9583333333333,176.04166666666666,436.2748793409306,963.553247442093,8.461979166666666,2.200520833333333,0.019395980762059836,0.002283756335391915,0.11774379256238146
Niviventer_rapit_LSUMZ38196,Niviventer_rapit_LSUMZ38196,tip,NA,77.0,0.0,0.0,0.0,23.0,12723.970651618583,28565.301134013025,167.375,87.875,165.24637209894263,370.977936805364,2.1737012987012987,1.1412337662337662,0.013154305725996678,0.003076284740977796,0.23386142948602567
Niviventer_bukit_LSUMZ38136,Niviventer_bukit_LSUMZ38136,tip,NA,80.0,0.0,0.0,0.0,20.0,21163.39824503859,46962.768005765785,254.1875,116.8125,264.54247806298235,587.0346000720723,3.17734375,1.46015625,0.01201071288537464,0.0024873427389471275,0.20709368067368816
Berylmys_bowersi_ABTC116431,Berylmys_bowersi_ABTC116431,tip,NA,84.0,0.0,0.0,0.0,16.0,19981.58712554795,44192.81907886398,420.5520833333333,155.69791666666669,237.87603720890417,526.104989034095,5.00657242063492,1.8535466269841272,0.02104698093754655,0.003523149686124732,0.16739453970044912
Berylmys_mackenziei_ABTC116402,Berylmys_mackenziei_ABTC116402,tip,NA,56.0,0.0,0.0,0.0,44.0,5337.696784800572,11873.75194941893,49.5,35.5,95.31601401429592,212.0312848110523,0.8839285714285714,0.6339285714285714,0.009273662779226121,0.0029897879079188007,0.3223955818855315
Nesokia_indica_ABTC117074,Nesokia_indica_ABTC117074,tip,NA,65.0,0.0,0.0,0.0,35.0,27185.285243363305,59925.32229952916,364.36458333333337,164.63541666666666,418.2351575902047,921.9280353773717,5.605608974358975,2.532852564102564,0.013403007548809335,0.0027473430321118225,0.2049795929836572
Bandicota_indica_ABTC119185,Bandicota_indica_ABTC119185,tip,NA,75.0,0.0,0.0,0.0,25.0,29385.726266457932,64810.06673298063,362.57291666666663,136.42708333333334,391.8096835527724,864.1342231064084,4.834305555555555,1.819027777777778,0.012338402439980602,0.0021050292062715645,0.17060792242037406
